,scanner_name,scanner_check_id,obj_name,severity,severity_category,severity_numeric,security_concern
8340,kubescape,C-0076,pod-031-1-allowed-privilege-escalation-by-default,Medium,MEDIUM,3,other
8341,kubescape,C-0076,pod-011-uses-hostport,Medium,MEDIUM,3,other
8342,kubescape,C-0076,pod-024-8-usage-of-usr-bin-busybox-in-container,Medium,MEDIUM,3,other
8343,kubescape,C-0076,pod-009-2-has-hostipc-set,Medium,MEDIUM,3,host-access
8344,kubescape,C-0076,pod-019-5-use-gid-set-in-container-takes-precedence,Medium,MEDIUM,3,other
8345,kubescape,C-0076,res-001-1-default-memory-requests-from-namespace,Medium,MEDIUM,3,resource-limits
8346,kubescape,C-0076,sc-002-2-using-latest-image-tag,Medium,MEDIUM,3,other
8347,kubescape,C-0076,wl-001-naked-pod,Medium,MEDIUM,3,other
8348,kubescape,C-0076,rel-004-3-only-nodeselector-is-enough,Medium,MEDIUM,3,other
8349,kubescape,C-0076,pod-003-7-no-automount-pod-default-sa,Medium,MEDIUM,3,other
8350,kubescape,C-0076,pod-032-2-privileged-container,Medium,MEDIUM,3,privileged-containers
8351,kubescape,C-0076,pod-045-containing-cve-2021-25741,Medium,MEDIUM,3,other
8352,kubescape,C-0076,sc-002-3-no-explicit-tag,Medium,MEDIUM,3,other
8353,kubescape,C-0076,pod-003-8-no-automount-pod-automount-sa,Medium,MEDIUM,3,other
8354,kubescape,C-0076,pod-024-4-usage-of-bin-zsh-in-container,Medium,MEDIUM,3,other
8355,kubescape,C-0076,res-003-1-default-cpu-requests-from-namespace,Medium,MEDIUM,3,resource-limits
8356,kubescape,C-0076,pod-003-2-default-pod-automount-sa,Medium,MEDIUM,3,other
8357,kubescape,C-0076,pod-016-no-podsecuritycontext-defined,Medium,MEDIUM,3,other
8358,kubescape,C-0076,sc-002-1-tag-instead-of-digest-is-fine,Medium,MEDIUM,3,other
8359,kubescape,C-0076,pod-017-8-set-runasnonroot-correctly-on-container,Medium,MEDIUM,3,root-user
8360,kubescape,C-0076,pod-017-1-default-to-root-user,Medium,MEDIUM,3,root-user
8361,kubescape,C-0076,pod-035-6-using-insecure-capability-fsetid,Medium,MEDIUM,3,dangerous-capabilities
8362,kubescape,C-0076,pod-035-17-using-insecure-capability-setuid,Medium,MEDIUM,3,dangerous-capabilities
8363,kubescape,C-0076,pod-044-2-mounting-docker-directory,High,HIGH,4,other
8364,kubescape,C-0076,pod-035-15-using-insecure-capability-setgid,Medium,MEDIUM,3,dangerous-capabilities
8365,kubescape,C-0076,pod-018-3-use-uid-between-1k-10k-on-container,Medium,MEDIUM,3,other
8366,kubescape,C-0076,pod-033-2-root-fs-is-explicitly-writeable,Medium,MEDIUM,3,root-user
8367,kubescape,C-0076,pod-019-1-default-to-root-group,Medium,MEDIUM,3,root-user
8368,kubescape,C-0076,sc-001-1-imagepullpolicy-defaults-to-always,Medium,MEDIUM,3,other
8369,kubescape,C-0076,pod-034-2-using-dangerous-capability-sys-admin,High,HIGH,4,dangerous-capabilities
8370,kubescape,C-0076,res-001-2-no-memory-requests,Medium,MEDIUM,3,resource-limits
8371,kubescape,C-0076,pod-018-5-use-uid-set-in-container-takes-precedence,Medium,MEDIUM,3,other
8372,kubescape,C-0076,pod-033-1-root-fs-is-writeable-by-default,Medium,MEDIUM,3,root-user
8373,kubescape,C-0076,pod-018-4-use-uid-set-in-container-takes-precedence,Medium,MEDIUM,3,other
8374,kubescape,C-0076,pod-002-2-no-sa-specified,Medium,MEDIUM,3,other
8375,kubescape,C-0076,rel-004-2-only-nodeaffinity-is-enough,Medium,MEDIUM,3,other
8376,kubescape,C-0076,pod-022-2-one-approach-to-hardening-linux-is-enough,Medium,MEDIUM,3,other
8377,kubescape,C-0076,pod-035-7-using-insecure-capability-kill,Medium,MEDIUM,3,dangerous-capabilities
8378,kubescape,C-0076,pod-018-2-use-uid-between-1k-10k-on-pod,Medium,MEDIUM,3,other
8379,kubescape,C-0076,ns-002-2-place-pod-in-kube-public,Medium,MEDIUM,3,other
8380,kubescape,C-0076,res-006-1-default-ephemeral-storage-limits-from-namespace,Medium,MEDIUM,3,other
8381,kubescape,C-0076,pod-017-4-use-root-user-in-pod,Medium,MEDIUM,3,root-user
8382,kubescape,C-0076,pod-036-keep-default-capabilities,Medium,MEDIUM,3,other
8383,kubescape,C-0076,pod-017-3-runasnonroot-is-optional,Medium,MEDIUM,3,root-user
8384,kubescape,C-0076,rel-001-no-readinessprobe,Medium,MEDIUM,3,other
8385,kubescape,C-0076,pod-024-1-usage-of-sbin-sh-in-container,Medium,MEDIUM,3,other
8386,kubescape,C-0076,pod-017-6-runasnonroot-is-optional-on-container,Medium,MEDIUM,3,root-user
8387,kubescape,C-0076,pod-009-1-use-no-hostipc,Medium,MEDIUM,3,host-access
8388,kubescape,C-0076,pod-010-2-has-hostnetwork-set,High,HIGH,4,host-access
8389,kubescape,C-0076,pod-019-3-use-gid-between-1k-10k-on-container,Medium,MEDIUM,3,other
8390,kubescape,C-0076,pod-043-1-mount-azure-cloud-credentials,High,HIGH,4,other
8391,kubescape,C-0076,pod-003-9-no-automount-pod-and-sa,Medium,MEDIUM,3,other
8392,kubescape,C-0076,pod-035-14-using-insecure-capability-setfcap,Medium,MEDIUM,3,dangerous-capabilities
8393,kubescape,C-0076,pod-022-1-linux-is-not-hardened,Medium,MEDIUM,3,other
8394,kubescape,C-0076,pod-008-1-use-no-hostpid,Medium,MEDIUM,3,host-access
8395,kubescape,C-0076,pod-010-1-use-no-hostnetwork,Medium,MEDIUM,3,host-access
8396,kubescape,C-0076,pod-035-5-using-insecure-capability-fowner,Medium,MEDIUM,3,dangerous-capabilities
8397,kubescape,C-0076,pod-035-10-using-insecure-capability-mknod,Medium,MEDIUM,3,dangerous-capabilities
8398,kubescape,C-0076,pod-017-5-use-runasnonroot-flag-on-container,Medium,MEDIUM,3,root-user
8399,kubescape,C-0076,pod-019-4-use-gid-set-in-container-takes-precedence,Medium,MEDIUM,3,other
8400,kubescape,C-0076,sc-001-3-no-proper-imagepullpolicy-set,Medium,MEDIUM,3,other
8401,kubescape,C-0076,pod-023-no-seccomp-profile-defined,Medium,MEDIUM,3,security-profiles
8402,kubescape,C-0076,pod-019-2-use-gid-between-1k-10k-on-pod,Medium,MEDIUM,3,other
8403,kubescape,C-0076,pod-024-2-usage-of-bin-ksh-in-container,Medium,MEDIUM,3,other
8404,kubescape,C-0076,pod-035-18-using-insecure-capability-sys-boot,High,HIGH,4,dangerous-capabilities
8405,kubescape,C-0076,pod-032-1-non-privileged-container-by-default,Medium,MEDIUM,3,privileged-containers
8406,kubescape,C-0076,res-005-2-no-ephemeral-storage-requests,Medium,MEDIUM,3,other
8407,kubescape,C-0076,res-004-2-no-cpu-limits,High,HIGH,4,resource-limits
8408,kubescape,C-0076,res-005-1-default-ephemeral-storage-requests-from-namespace,Medium,MEDIUM,3,other
8409,kubescape,C-0076,pod-034-3-using-dangerous-capability-net-admin,High,HIGH,4,dangerous-capabilities
8410,kubescape,C-0076,pod-035-12-using-insecure-capability-net-raw,High,HIGH,4,dangerous-capabilities
8411,kubescape,C-0076,pod-024-5-usage-of-usr-bin-scsh-in-container,Medium,MEDIUM,3,other
8412,kubescape,C-0076,pod-021-1-using-sysctl-net.ipv4.tcp-keepalive-time,Medium,MEDIUM,3,other
8413,kubescape,C-0076,pod-003-3-default-pod-no-automount-sa,Medium,MEDIUM,3,other
8414,kubescape,C-0076,pod-003-1-default-pod-and-sa,Medium,MEDIUM,3,other
8415,kubescape,C-0076,pod-018-1-default-to-root-user,Medium,MEDIUM,3,root-user
8416,kubescape,C-0076,pod-008-2-pod-has-hostpid-set,Medium,MEDIUM,3,host-access
8417,kubescape,C-0076,pod-017-2-use-runasnonroot-flag-on-pod,Medium,MEDIUM,3,root-user
8418,kubescape,C-0076,pod-042-2-volume-with-writeable-hostpath,High,HIGH,4,other
8419,kubescape,C-0076,pod-035-20-using-insecure-capability-sys-module,High,HIGH,4,dangerous-capabilities
8420,kubescape,C-0076,pod-021-2-using-sysctl-net.ipv4.tcp-keepalive-probes,Medium,MEDIUM,3,other
8421,kubescape,C-0076,pod-035-1-using-insecure-capability-audit-write,Medium,MEDIUM,3,dangerous-capabilities
8422,kubescape,C-0076,pod-035-22-using-insecure-capability-sys-ptrace,High,HIGH,4,dangerous-capabilities
8423,kubescape,C-0076,pod-024-3-usage-of-bin-tcsh-in-container,Medium,MEDIUM,3,other
8424,kubescape,C-0076,pod-021-0-using-sysctl-kernel.shm-rmid-forced,Medium,MEDIUM,3,other
8425,kubescape,C-0076,res-002-1-default-memory-limits-from-namespace,High,HIGH,4,resource-limits
8426,kubescape,C-0076,pod-022-3-one-approach-to-hardening-linux-is-enough,Medium,MEDIUM,3,other
8427,kubescape,C-0076,pod-035-11-using-insecure-capability-net-bind-service,Medium,MEDIUM,3,dangerous-capabilities
8428,kubescape,C-0076,pod-034-1-using-dangerous-capability-all,High,HIGH,4,dangerous-capabilities
8429,kubescape,C-0076,rel-004-1-no-node-selection-specified,Medium,MEDIUM,3,other
8430,kubescape,C-0076,pod-042-3-volume-with-writeable-hostpath-by-default,High,HIGH,4,other
8431,kubescape,C-0076,pod-035-16-using-insecure-capability-setpcap,High,HIGH,4,dangerous-capabilities
8432,kubescape,C-0076,pod-003-5-automount-pod-and-sa,Medium,MEDIUM,3,other
8433,kubescape,C-0076,pod-024-6-usage-of-bin-csh-in-container,Medium,MEDIUM,3,other
8434,kubescape,C-0076,pod-003-6-automount-pod-no-automount-sa,Medium,MEDIUM,3,other
8435,kubescape,C-0076,rel-002-no-livenessprobe,Medium,MEDIUM,3,other
8436,kubescape,C-0076,pod-035-4-using-insecure-capability-dac-overrides,Medium,MEDIUM,3,dangerous-capabilities
8437,kubescape,C-0076,rel-003-no-priorityclass,Medium,MEDIUM,3,other
8438,kubescape,C-0076,sc-001-2-no-proper-imagepullpolicy-set,Medium,MEDIUM,3,other
8439,kubescape,C-0076,pod-013-use-serviceaccount-field,Medium,MEDIUM,3,other
8440,kubescape,C-0076,np-001-namespace-without-network-policy,Medium,MEDIUM,3,network-isolation
8441,kubescape,C-0076,res-003-2-no-cpu-requests,Medium,MEDIUM,3,resource-limits
8442,kubescape,C-0076,pod-014-no-apparmor-profile,Medium,MEDIUM,3,security-profiles
8443,kubescape,C-0076,pod-012-use-hostaliases-to-modify-pods--etc-hosts,Medium,MEDIUM,3,other
8444,kubescape,C-0076,pod-035-3-using-insecure-capability-chown,Medium,MEDIUM,3,dangerous-capabilities
8445,kubescape,C-0076,pod-025-sensitive-key-referenced-in-environment-variable,Medium,MEDIUM,3,secret-exposure
8446,kubescape,C-0076,pod-017-9-set-runasnonroot-not-correctly-on-container,Medium,MEDIUM,3,root-user
8447,kubescape,C-0076,pod-024-7-usage-of-bin-busybox-in-container,Medium,MEDIUM,3,other
8448,kubescape,C-0076,pod-030-no-securitycontext-defined,Medium,MEDIUM,3,other
8449,kubescape,C-0076,pod-044-1-mounting-docker-socket,High,HIGH,4,other
8450,kubescape,C-0076,pod-003-4-automount-pod-default-sa,Medium,MEDIUM,3,other
8451,kubescape,C-0076,pod-017-7-use-root-user-on-container,Medium,MEDIUM,3,root-user
8452,kubescape,C-0076,res-004-1-default-cpu-limits-from-namespace,High,HIGH,4,resource-limits
8453,kubescape,C-0076,res-006-2-no-ephemeral-storage-limits,Medium,MEDIUM,3,other
8454,kubescape,C-0076,pod-024-0-usage-of-bin-bash-in-container,Medium,MEDIUM,3,other
8455,kubescape,C-0076,pod-035-19-using-insecure-capability-sys-chroot,Medium,MEDIUM,3,root-user
8456,kubescape,C-0076,pod-035-13-using-insecure-capability-perfmon,High,HIGH,4,dangerous-capabilities
8457,kubescape,C-0076,pod-035-2-using-insecure-capability-bpf,High,HIGH,4,dangerous-capabilities
8458,kubescape,C-0076,pod-031-2-allowed-privilege-escalation-explicitly,Medium,MEDIUM,3,other
8459,kubescape,C-0076,res-002-2-no-memory-limits,High,HIGH,4,resource-limits
8460,kubescape,C-0076,pod-035-21-using-insecure-capability-sys-rawio,High,HIGH,4,dangerous-capabilities
8461,kubescape,C-0076,pod-042-1-volume-with-read-only-hostpath,High,HIGH,4,other
8462,kubescape,C-0076,pod-035-8-using-insecure-capability-mac-override,High,HIGH,4,dangerous-capabilities
8463,kubescape,C-0076,ns-002-1-place-pod-in-kube-system,Medium,MEDIUM,3,other
8464,kubescape,C-0076,pod-002-1-explicit-default-sa,Medium,MEDIUM,3,other
8465,kubescape,C-0076,pod-035-9-using-insecure-capability-mac-admin,High,HIGH,4,dangerous-capabilities
8466,kubescape,C-0077,pod-031-1-allowed-privilege-escalation-by-default,Medium,MEDIUM,3,other
8467,kubescape,C-0077,pod-011-uses-hostport,Medium,MEDIUM,3,other
8468,kubescape,C-0077,pod-024-8-usage-of-usr-bin-busybox-in-container,Medium,MEDIUM,3,other
8469,kubescape,C-0077,pod-009-2-has-hostipc-set,Medium,MEDIUM,3,host-access
8470,kubescape,C-0077,pod-019-5-use-gid-set-in-container-takes-precedence,Medium,MEDIUM,3,other
8471,kubescape,C-0077,res-001-1-default-memory-requests-from-namespace,Medium,MEDIUM,3,resource-limits
8472,kubescape,C-0077,sc-002-2-using-latest-image-tag,Medium,MEDIUM,3,other
8473,kubescape,C-0077,wl-001-naked-pod,Medium,MEDIUM,3,other
8474,kubescape,C-0077,rel-004-3-only-nodeselector-is-enough,Medium,MEDIUM,3,other
8475,kubescape,C-0077,pod-003-7-no-automount-pod-default-sa,Medium,MEDIUM,3,other
8476,kubescape,C-0077,pod-032-2-privileged-container,Medium,MEDIUM,3,privileged-containers
8477,kubescape,C-0077,pod-045-containing-cve-2021-25741,Medium,MEDIUM,3,other
8478,kubescape,C-0077,sc-002-3-no-explicit-tag,Medium,MEDIUM,3,other
8479,kubescape,C-0077,pod-003-8-no-automount-pod-automount-sa,Medium,MEDIUM,3,other
8480,kubescape,C-0077,pod-024-4-usage-of-bin-zsh-in-container,Medium,MEDIUM,3,other
8481,kubescape,C-0077,res-003-1-default-cpu-requests-from-namespace,Medium,MEDIUM,3,resource-limits
8482,kubescape,C-0077,pod-003-2-default-pod-automount-sa,Medium,MEDIUM,3,other
8483,kubescape,C-0077,pod-016-no-podsecuritycontext-defined,Medium,MEDIUM,3,other
8484,kubescape,C-0077,sc-002-1-tag-instead-of-digest-is-fine,Medium,MEDIUM,3,other
8485,kubescape,C-0077,pod-017-8-set-runasnonroot-correctly-on-container,Medium,MEDIUM,3,root-user
8486,kubescape,C-0077,pod-017-1-default-to-root-user,Medium,MEDIUM,3,root-user
8487,kubescape,C-0077,pod-035-6-using-insecure-capability-fsetid,Medium,MEDIUM,3,dangerous-capabilities
8488,kubescape,C-0077,pod-035-17-using-insecure-capability-setuid,Medium,MEDIUM,3,dangerous-capabilities
8489,kubescape,C-0077,pod-044-2-mounting-docker-directory,High,HIGH,4,other
8490,kubescape,C-0077,pod-035-15-using-insecure-capability-setgid,Medium,MEDIUM,3,dangerous-capabilities
8491,kubescape,C-0077,pod-018-3-use-uid-between-1k-10k-on-container,Medium,MEDIUM,3,other
8492,kubescape,C-0077,pod-033-2-root-fs-is-explicitly-writeable,Medium,MEDIUM,3,root-user
8493,kubescape,C-0077,pod-019-1-default-to-root-group,Medium,MEDIUM,3,root-user
8494,kubescape,C-0077,sc-001-1-imagepullpolicy-defaults-to-always,Medium,MEDIUM,3,other
8495,kubescape,C-0077,pod-034-2-using-dangerous-capability-sys-admin,High,HIGH,4,dangerous-capabilities
8496,kubescape,C-0077,res-001-2-no-memory-requests,Medium,MEDIUM,3,resource-limits
8497,kubescape,C-0077,pod-018-5-use-uid-set-in-container-takes-precedence,Medium,MEDIUM,3,other
8498,kubescape,C-0077,pod-033-1-root-fs-is-writeable-by-default,Medium,MEDIUM,3,root-user
8499,kubescape,C-0077,pod-018-4-use-uid-set-in-container-takes-precedence,Medium,MEDIUM,3,other
8500,kubescape,C-0077,pod-002-2-no-sa-specified,Medium,MEDIUM,3,other
8501,kubescape,C-0077,rel-004-2-only-nodeaffinity-is-enough,Medium,MEDIUM,3,other
8502,kubescape,C-0077,pod-022-2-one-approach-to-hardening-linux-is-enough,Medium,MEDIUM,3,other
8503,kubescape,C-0077,pod-035-7-using-insecure-capability-kill,Medium,MEDIUM,3,dangerous-capabilities
8504,kubescape,C-0077,pod-018-2-use-uid-between-1k-10k-on-pod,Medium,MEDIUM,3,other
8505,kubescape,C-0077,ns-002-2-place-pod-in-kube-public,Medium,MEDIUM,3,other
8506,kubescape,C-0077,res-006-1-default-ephemeral-storage-limits-from-namespace,Medium,MEDIUM,3,other
8507,kubescape,C-0077,pod-017-4-use-root-user-in-pod,Medium,MEDIUM,3,root-user
8508,kubescape,C-0077,pod-036-keep-default-capabilities,Medium,MEDIUM,3,other
8509,kubescape,C-0077,pod-017-3-runasnonroot-is-optional,Medium,MEDIUM,3,root-user
8510,kubescape,C-0077,rel-001-no-readinessprobe,Medium,MEDIUM,3,other
8511,kubescape,C-0077,pod-024-1-usage-of-sbin-sh-in-container,Medium,MEDIUM,3,other
8512,kubescape,C-0077,pod-017-6-runasnonroot-is-optional-on-container,Medium,MEDIUM,3,root-user
8513,kubescape,C-0077,pod-009-1-use-no-hostipc,Medium,MEDIUM,3,host-access
8514,kubescape,C-0077,pod-010-2-has-hostnetwork-set,High,HIGH,4,host-access
8515,kubescape,C-0077,pod-019-3-use-gid-between-1k-10k-on-container,Medium,MEDIUM,3,other
8516,kubescape,C-0077,pod-043-1-mount-azure-cloud-credentials,High,HIGH,4,other
8517,kubescape,C-0077,pod-003-9-no-automount-pod-and-sa,Medium,MEDIUM,3,other
8518,kubescape,C-0077,pod-035-14-using-insecure-capability-setfcap,Medium,MEDIUM,3,dangerous-capabilities
8519,kubescape,C-0077,pod-022-1-linux-is-not-hardened,Medium,MEDIUM,3,other
8520,kubescape,C-0077,pod-008-1-use-no-hostpid,Medium,MEDIUM,3,host-access
8521,kubescape,C-0077,pod-010-1-use-no-hostnetwork,Medium,MEDIUM,3,host-access
8522,kubescape,C-0077,pod-035-5-using-insecure-capability-fowner,Medium,MEDIUM,3,dangerous-capabilities
8523,kubescape,C-0077,pod-035-10-using-insecure-capability-mknod,Medium,MEDIUM,3,dangerous-capabilities
8524,kubescape,C-0077,pod-017-5-use-runasnonroot-flag-on-container,Medium,MEDIUM,3,root-user
8525,kubescape,C-0077,pod-019-4-use-gid-set-in-container-takes-precedence,Medium,MEDIUM,3,other
8526,kubescape,C-0077,sc-001-3-no-proper-imagepullpolicy-set,Medium,MEDIUM,3,other
8527,kubescape,C-0077,pod-023-no-seccomp-profile-defined,Medium,MEDIUM,3,security-profiles
8528,kubescape,C-0077,pod-019-2-use-gid-between-1k-10k-on-pod,Medium,MEDIUM,3,other
8529,kubescape,C-0077,pod-024-2-usage-of-bin-ksh-in-container,Medium,MEDIUM,3,other
8530,kubescape,C-0077,pod-035-18-using-insecure-capability-sys-boot,High,HIGH,4,dangerous-capabilities
8531,kubescape,C-0077,pod-032-1-non-privileged-container-by-default,Medium,MEDIUM,3,privileged-containers
8532,kubescape,C-0077,res-005-2-no-ephemeral-storage-requests,Medium,MEDIUM,3,other
8533,kubescape,C-0077,res-004-2-no-cpu-limits,High,HIGH,4,resource-limits
8534,kubescape,C-0077,res-005-1-default-ephemeral-storage-requests-from-namespace,Medium,MEDIUM,3,other
8535,kubescape,C-0077,pod-034-3-using-dangerous-capability-net-admin,High,HIGH,4,dangerous-capabilities
8536,kubescape,C-0077,pod-035-12-using-insecure-capability-net-raw,High,HIGH,4,dangerous-capabilities
8537,kubescape,C-0077,pod-024-5-usage-of-usr-bin-scsh-in-container,Medium,MEDIUM,3,other
8538,kubescape,C-0077,pod-021-1-using-sysctl-net.ipv4.tcp-keepalive-time,Medium,MEDIUM,3,other
8539,kubescape,C-0077,pod-003-3-default-pod-no-automount-sa,Medium,MEDIUM,3,other
8540,kubescape,C-0077,pod-003-1-default-pod-and-sa,Medium,MEDIUM,3,other
8541,kubescape,C-0077,pod-018-1-default-to-root-user,Medium,MEDIUM,3,root-user
8542,kubescape,C-0077,pod-008-2-pod-has-hostpid-set,Medium,MEDIUM,3,host-access
8543,kubescape,C-0077,pod-017-2-use-runasnonroot-flag-on-pod,Medium,MEDIUM,3,root-user
8544,kubescape,C-0077,pod-042-2-volume-with-writeable-hostpath,High,HIGH,4,other
8545,kubescape,C-0077,pod-035-20-using-insecure-capability-sys-module,High,HIGH,4,dangerous-capabilities
8546,kubescape,C-0077,pod-021-2-using-sysctl-net.ipv4.tcp-keepalive-probes,Medium,MEDIUM,3,other
8547,kubescape,C-0077,pod-035-1-using-insecure-capability-audit-write,Medium,MEDIUM,3,dangerous-capabilities
8548,kubescape,C-0077,pod-035-22-using-insecure-capability-sys-ptrace,High,HIGH,4,dangerous-capabilities
8549,kubescape,C-0077,pod-024-3-usage-of-bin-tcsh-in-container,Medium,MEDIUM,3,other
8550,kubescape,C-0077,pod-021-0-using-sysctl-kernel.shm-rmid-forced,Medium,MEDIUM,3,other
8551,kubescape,C-0077,res-002-1-default-memory-limits-from-namespace,High,HIGH,4,resource-limits
8552,kubescape,C-0077,pod-022-3-one-approach-to-hardening-linux-is-enough,Medium,MEDIUM,3,other
8553,kubescape,C-0077,pod-035-11-using-insecure-capability-net-bind-service,Medium,MEDIUM,3,dangerous-capabilities
8554,kubescape,C-0077,pod-034-1-using-dangerous-capability-all,High,HIGH,4,dangerous-capabilities
8555,kubescape,C-0077,rel-004-1-no-node-selection-specified,Medium,MEDIUM,3,other
8556,kubescape,C-0077,pod-042-3-volume-with-writeable-hostpath-by-default,High,HIGH,4,other
8557,kubescape,C-0077,pod-035-16-using-insecure-capability-setpcap,High,HIGH,4,dangerous-capabilities
8558,kubescape,C-0077,pod-003-5-automount-pod-and-sa,Medium,MEDIUM,3,other
8559,kubescape,C-0077,pod-024-6-usage-of-bin-csh-in-container,Medium,MEDIUM,3,other
8560,kubescape,C-0077,pod-003-6-automount-pod-no-automount-sa,Medium,MEDIUM,3,other
8561,kubescape,C-0077,rel-002-no-livenessprobe,Medium,MEDIUM,3,other
8562,kubescape,C-0077,pod-035-4-using-insecure-capability-dac-overrides,Medium,MEDIUM,3,dangerous-capabilities
8563,kubescape,C-0077,rel-003-no-priorityclass,Medium,MEDIUM,3,other
8564,kubescape,C-0077,sc-001-2-no-proper-imagepullpolicy-set,Medium,MEDIUM,3,other
8565,kubescape,C-0077,pod-013-use-serviceaccount-field,Medium,MEDIUM,3,other
8566,kubescape,C-0077,np-001-namespace-without-network-policy,Medium,MEDIUM,3,network-isolation
8567,kubescape,C-0077,res-003-2-no-cpu-requests,Medium,MEDIUM,3,resource-limits
8568,kubescape,C-0077,pod-014-no-apparmor-profile,Medium,MEDIUM,3,security-profiles
8569,kubescape,C-0077,pod-012-use-hostaliases-to-modify-pods--etc-hosts,Medium,MEDIUM,3,other
8570,kubescape,C-0077,pod-035-3-using-insecure-capability-chown,Medium,MEDIUM,3,dangerous-capabilities
8571,kubescape,C-0077,pod-025-sensitive-key-referenced-in-environment-variable,Medium,MEDIUM,3,secret-exposure
8572,kubescape,C-0077,pod-017-9-set-runasnonroot-not-correctly-on-container,Medium,MEDIUM,3,root-user
8573,kubescape,C-0077,pod-024-7-usage-of-bin-busybox-in-container,Medium,MEDIUM,3,other
8574,kubescape,C-0077,pod-030-no-securitycontext-defined,Medium,MEDIUM,3,other
8575,kubescape,C-0077,pod-044-1-mounting-docker-socket,High,HIGH,4,other
8576,kubescape,C-0077,pod-003-4-automount-pod-default-sa,Medium,MEDIUM,3,other
8577,kubescape,C-0077,pod-017-7-use-root-user-on-container,Medium,MEDIUM,3,root-user
8578,kubescape,C-0077,res-004-1-default-cpu-limits-from-namespace,High,HIGH,4,resource-limits
8579,kubescape,C-0077,res-006-2-no-ephemeral-storage-limits,Medium,MEDIUM,3,other
8580,kubescape,C-0077,pod-024-0-usage-of-bin-bash-in-container,Medium,MEDIUM,3,other
8581,kubescape,C-0077,pod-035-19-using-insecure-capability-sys-chroot,Medium,MEDIUM,3,root-user
8582,kubescape,C-0077,pod-035-13-using-insecure-capability-perfmon,High,HIGH,4,dangerous-capabilities
8583,kubescape,C-0077,pod-035-2-using-insecure-capability-bpf,High,HIGH,4,dangerous-capabilities
8584,kubescape,C-0077,pod-031-2-allowed-privilege-escalation-explicitly,Medium,MEDIUM,3,other
8585,kubescape,C-0077,res-002-2-no-memory-limits,High,HIGH,4,resource-limits
8586,kubescape,C-0077,pod-035-21-using-insecure-capability-sys-rawio,High,HIGH,4,dangerous-capabilities
8587,kubescape,C-0077,pod-042-1-volume-with-read-only-hostpath,High,HIGH,4,other
8588,kubescape,C-0077,pod-035-8-using-insecure-capability-mac-override,High,HIGH,4,dangerous-capabilities
8589,kubescape,C-0077,ns-002-1-place-pod-in-kube-system,Medium,MEDIUM,3,other
8590,kubescape,C-0077,pod-002-1-explicit-default-sa,Medium,MEDIUM,3,other
8591,kubescape,C-0077,pod-035-9-using-insecure-capability-mac-admin,High,HIGH,4,dangerous-capabilities
8592,kubescape,C-0078,pod-031-1-allowed-privilege-escalation-by-default,Medium,MEDIUM,3,other
8593,kubescape,C-0078,pod-011-uses-hostport,Medium,MEDIUM,3,other
8594,kubescape,C-0078,pod-024-8-usage-of-usr-bin-busybox-in-container,Medium,MEDIUM,3,other
8595,kubescape,C-0078,pod-009-2-has-hostipc-set,Medium,MEDIUM,3,host-access
8596,kubescape,C-0078,pod-019-5-use-gid-set-in-container-takes-precedence,Medium,MEDIUM,3,other
8597,kubescape,C-0078,res-001-1-default-memory-requests-from-namespace,Medium,MEDIUM,3,resource-limits
8598,kubescape,C-0078,sc-002-2-using-latest-image-tag,Medium,MEDIUM,3,other
8599,kubescape,C-0078,wl-001-naked-pod,Medium,MEDIUM,3,other
8600,kubescape,C-0078,rel-004-3-only-nodeselector-is-enough,Medium,MEDIUM,3,other
8601,kubescape,C-0078,pod-003-7-no-automount-pod-default-sa,Medium,MEDIUM,3,other
8602,kubescape,C-0078,pod-032-2-privileged-container,Medium,MEDIUM,3,privileged-containers
8603,kubescape,C-0078,pod-045-containing-cve-2021-25741,Medium,MEDIUM,3,other
8604,kubescape,C-0078,sc-002-3-no-explicit-tag,Medium,MEDIUM,3,other
8605,kubescape,C-0078,pod-003-8-no-automount-pod-automount-sa,Medium,MEDIUM,3,other
8606,kubescape,C-0078,pod-024-4-usage-of-bin-zsh-in-container,Medium,MEDIUM,3,other
8607,kubescape,C-0078,res-003-1-default-cpu-requests-from-namespace,Medium,MEDIUM,3,resource-limits
8608,kubescape,C-0078,pod-003-2-default-pod-automount-sa,Medium,MEDIUM,3,other
8609,kubescape,C-0078,pod-016-no-podsecuritycontext-defined,Medium,MEDIUM,3,other
8610,kubescape,C-0078,sc-002-1-tag-instead-of-digest-is-fine,Medium,MEDIUM,3,other
8611,kubescape,C-0078,pod-017-8-set-runasnonroot-correctly-on-container,Medium,MEDIUM,3,root-user
8612,kubescape,C-0078,pod-017-1-default-to-root-user,Medium,MEDIUM,3,root-user
8613,kubescape,C-0078,pod-035-6-using-insecure-capability-fsetid,Medium,MEDIUM,3,dangerous-capabilities
8614,kubescape,C-0078,pod-035-17-using-insecure-capability-setuid,Medium,MEDIUM,3,dangerous-capabilities
8615,kubescape,C-0078,pod-044-2-mounting-docker-directory,High,HIGH,4,other
8616,kubescape,C-0078,pod-035-15-using-insecure-capability-setgid,Medium,MEDIUM,3,dangerous-capabilities
8617,kubescape,C-0078,pod-018-3-use-uid-between-1k-10k-on-container,Medium,MEDIUM,3,other
8618,kubescape,C-0078,pod-033-2-root-fs-is-explicitly-writeable,Medium,MEDIUM,3,root-user
